ERNSH     	8	353.06999999999999	19980326000000	10979	19980423000000	Kirchgasse 6	Graz	Austria	Ernst Handel	19980331000000	8010		2
FOLKO     	4	1.26	19980327000000	10980	19980508000000	Akergatan 24	Bracke	Sweden	Folk och fa HB	19980417000000	S-844 67		1
HANAR     	1	193.37	19980327000000	10981	19980424000000	Rua do Paco, 67	Rio de Janeiro	Brazil	Hanari Carnes	19980402000000	05454-876	RJ	2
BOTTM     	2	14.01	19980327000000	10982	19980424000000	23 Tsawassen Blvd.	Tsawassen	Canada	Bottom-Dollar Markets	19980408000000	T2F 8M4	BC	1
SAVEA     	2	657.53999999999996	19980327000000	10983	19980424000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19980406000000	83720	ID	2
SAVEA     	1	211.22	19980330000000	10984	19980427000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19980403000000	83720	ID	3
HUNGO     	2	91.510000000000005	19980330000000	10985	19980427000000	8 Johnstown Road	Cork	Ireland	Hungry Owl All-Night Grocers	19980402000000		Co. Cork	1
OCEAN     	8	217.86000000000001	19980330000000	10986	19980427000000	Ing. Gustavo Moncada 8585\nPiso 20-A	Buenos Aires	Argentina	Oceano Atlantico Ltda.	19980421000000	1010		2
EASTC     	8	185.47999999999999	19980331000000	10987	19980428000000	35 King George	London	UK	Eastern Connection	19980406000000	WX3 6FW		1
RATTC     	3	61.140000000000001	19980331000000	10988	19980428000000	2817 Milton Dr.	Albuquerque	USA	Rattlesnake Canyon Grocery	19980410000000	87110	NM	2
QUEDE     	2	34.759999999999998	19980331000000	10989	19980428000000	Rua da Panificadora, 12	Rio de Janeiro	Brazil	Que Delicia	19980402000000	02389-673	RJ	1
ERNSH     	2	117.61	19980401000000	10990	19980513000000	Kirchgasse 6	Graz	Austria	Ernst Handel	19980407000000	8010		3
QUICK     	1	38.509999999999998	19980401000000	10991	19980429000000	Taucherstra?e 10	Cunewalde	Germany	QUICK-Stop	19980407000000	01307		1
THEBI     	1	4.2699999999999996	19980401000000	10992	19980429000000	89 Jefferson Way\nSuite 2	Portland	USA	The Big Cheese	19980403000000	97201	OR	3
FOLKO     	7	8.8100000000000005	19980401000000	10993	19980429000000	Akergatan 24	Bracke	Sweden	Folk och fa HB	19980410000000	S-844 67		3
VAFFE     	2	65.530000000000001	19980402000000	10994	19980416000000	Smagsloget 45	Arhus	Denmark	Vaffeljernet	19980409000000	8200		3
PERIC     	1	46	19980402000000	10995	19980430000000	Calle Dr. Jorge Cash 321	Mexico D.F.	Mexico	Pericles Comidas clasicas	19980406000000	05033		3
QUICK     	4	1.1200000000000001	19980402000000	10996	19980430000000	Taucherstra?e 10	Cunewalde	Germany	QUICK-Stop	19980410000000	01307		2
LILAS     	8	73.909999999999997	19980403000000	10997	19980515000000	Carrera 52 con Ave. Bolivar #65-98 Llano Largo	Barquisimeto	Venezuela	LILA-Supermercado	19980413000000	3508	Lara	2
WOLZA     	8	20.309999999999999	19980403000000	10998	19980417000000	ul. Filtrowa 68	Warszawa	Poland	Wolski Zajazd	19980417000000	01-012		2
OTTIK     	6	96.349999999999994	19980403000000	10999	19980501000000	Mehrheimerstr. 369	Koln	Germany	Ottilies Kaseladen	19980410000000	50739		2
RATTC     	2	55.119999999999997	19980406000000	11000	19980504000000	2817 Milton Dr.	Albuquerque	USA	Rattlesnake Canyon Grocery	19980414000000	87110	NM	3
FOLKO     	2	197.30000000000001	19980406000000	11001	19980504000000	Akergatan 24	Bracke	Sweden	Folk och fa HB	19980414000000	S-844 67		2
SAVEA     	4	141.16	19980406000000	11002	19980504000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19980416000000	83720	ID	1
THECR     	3	14.91	19980406000000	11003	19980504000000	55 Grizzly Peak Rd.	Butte	USA	The Cracker Box	19980408000000	59801	MT	3
MAISD     	3	44.840000000000003	19980407000000	11004	19980505000000	Rue Joseph-Bens 532	Bruxelles	Belgium	Maison Dewey	19980420000000	B-1180		1
WILMK     	2	0.75	19980407000000	11005	19980505000000	Keskuskatu 45	Helsinki	Finland	Wilman Kala	19980410000000	21240		1
GREAL     	3	25.190000000000001	19980407000000	11006	19980505000000	2732 Baker Blvd.	Eugene	USA	Great Lakes Food Market	19980415000000	97403	OR	2
PRINI     	8	202.24000000000001	19980408000000	11007	19980506000000	Estrada da saude n. 58	Lisboa	Portugal	Princesa Isabel Vinhos	19980413000000	1756		2
ERNSH     	7	79.459999999999994	19980408000000	11008	19980506000000	Kirchgasse 6	Graz	Austria	Ernst Handel	0	8010		3
GODOS     	2	59.109999999999999	19980408000000	11009	19980506000000	C/ Romero, 33	Sevilla	Spain	Godos Cocina Tipica	19980410000000	41101		1
REGGC     	2	28.710000000000001	19980409000000	11010	19980507000000	Strada Provinciale 124	Reggio Emilia	Italy	Reggiani Caseifici	19980421000000	42100		2
ALFKI     	3	1.21	19980409000000	11011	19980507000000	Obere Str. 57	Berlin	Germany	Alfreds Futterkiste	19980413000000	12209		1
FRANK     	1	242.94999999999999	19980409000000	11012	19980423000000	Berliner Platz 43	Munchen	Germany	Frankenversand	19980417000000	80805		3
ROMEY     	2	32.990000000000002	19980409000000	11013	19980507000000	Gran Via, 1	Madrid	Spain	Romero y tomillo	19980410000000	28001		1
LINOD     	2	23.600000000000001	19980410000000	11014	19980508000000	Ave. 5 de Mayo Porlamar	I. de Margarita	Venezuela	LINO-Delicateses	19980415000000	4980	Nueva Esparta	3
SANTG     	2	4.6200000000000001	19980410000000	11015	19980424000000	Erling Skakkes gate 78	Stavern	Norway	Sante Gourmet	19980420000000	4110		2
AROUT     	9	33.799999999999997	19980410000000	11016	19980508000000	Brook Farm\nStratford St. Mary	Colchester	UK	Around the Horn	19980413000000	CO7 6JX	Essex	2
ERNSH     	9	754.25999999999999	19980413000000	11017	19980511000000	Kirchgasse 6	Graz	Austria	Ernst Handel	19980420000000	8010		2
LONEP     	4	11.65	19980413000000	11018	19980511000000	89 Chiaroscuro Rd.	Portland	USA	Lonesome Pine Restaurant	19980416000000	97219	OR	2
RANCH     	6	3.1699999999999999	19980413000000	11019	19980511000000	Av. del Libertador 900	Buenos Aires	Argentina	Rancho grande	0	1010		3
OTTIK     	2	43.299999999999997	19980414000000	11020	19980512000000	Mehrheimerstr. 369	Koln	Germany	Ottilies Kaseladen	19980416000000	50739		2
QUICK     	3	297.18000000000001	19980414000000	11021	19980512000000	Taucherstra?e 10	Cunewalde	Germany	QUICK-Stop	19980421000000	01307		1
HANAR     	9	6.2699999999999996	19980414000000	11022	19980512000000	Rua do Paco, 67	Rio de Janeiro	Brazil	Hanari Carnes	19980504000000	05454-876	RJ	2
BSBEV     	1	123.83	19980414000000	11023	19980428000000	Fauntleroy Circus	London	UK	B's Beverages	19980424000000	EC2 5NT		2
EASTC     	4	74.359999999999999	19980415000000	11024	19980513000000	35 King George	London	UK	Eastern Connection	19980420000000	WX3 6FW		1
WARTH     	6	29.170000000000002	19980415000000	11025	19980513000000	Torikatu 38	Oulu	Finland	Wartian Herkku	19980424000000	90110		3
FRANS     	4	47.090000000000003	19980415000000	11026	19980513000000	Via Monte Bianco 34	Torino	Italy	Franchi S.p.A.	19980428000000	10100		1
BOTTM     	1	52.520000000000003	19980416000000	11027	19980514000000	23 Tsawassen Blvd.	Tsawassen	Canada	Bottom-Dollar Markets	19980420000000	T2F 8M4	BC	1
KOENE     	2	29.59	19980416000000	11028	19980514000000	Maubelstr. 90	Brandenburg	Germany	Koniglich Essen	19980422000000	14776		1
CHOPS     	4	47.840000000000003	19980416000000	11029	19980514000000	Hauptstr. 31	Bern	Switzerland	Chop-suey Chinese	19980427000000	3012		1
SAVEA     	7	830.75	19980417000000	11030	19980515000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19980427000000	83720	ID	2
SAVEA     	6	227.22	19980417000000	11031	19980515000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19980424000000	83720	ID	2
WHITC     	2	606.19000000000005	19980417000000	11032	19980515000000	1029 - 12th Ave. S.	Seattle	USA	White Clover Markets	19980423000000	98124	WA	3
RICSU     	7	84.739999999999995	19980417000000	11033	19980515000000	Starenweg 5	Geneve	Switzerland	Richter Supermarkt	19980423000000	1204		3
OLDWO     	8	40.32	19980420000000	11034	19980601000000	2743 Bering St.	Anchorage	USA	Old World Delicatessen	19980427000000	99508	AK	1
SUPRD     	2	0.17000000000000001	19980420000000	11035	19980518000000	Boulevard Tirou, 255	Charleroi	Belgium	Supremes delices	19980424000000	B-6000		2
DRACD     	8	149.47	19980420000000	11036	19980518000000	Walserweg 21	Aachen	Germany	Drachenblut Delikatessen	19980422000000	52066		3
GODOS     	7	3.2000000000000002	19980421000000	11037	19980519000000	C/ Romero, 33	Sevilla	Spain	Godos Cocina Tipica	19980427000000	41101		1
SUPRD     	1	29.59	19980421000000	11038	19980519000000	Boulevard Tirou, 255	Charleroi	Belgium	Supremes delices	19980430000000	B-6000		2
LINOD     	1	65	19980421000000	11039	19980519000000	Ave. 5 de Mayo Porlamar	I. de Margarita	Venezuela	LINO-Delicateses	0	4980	Nueva Esparta	2
GREAL     	4	18.84	19980422000000	11040	19980520000000	2732 Baker Blvd.	Eugene	USA	Great Lakes Food Market	0	97403	OR	3
CHOPS     	3	48.219999999999999	19980422000000	11041	19980520000000	Hauptstr. 31	Bern	Switzerland	Chop-suey Chinese	19980428000000	3012		2
COMMI     	2	29.989999999999998	19980422000000	11042	19980506000000	Av. dos Lusiadas, 23	Sao Paulo	Brazil	Comercio Mineiro	19980501000000	05432-043	SP	1
SPECD     	5	8.8000000000000007	19980422000000	11043	19980520000000	25, rue Lauriston	Paris	France	Specialites du monde	19980429000000	75016		2
WOLZA     	4	8.7200000000000006	19980423000000	11044	19980521000000	ul. Filtrowa 68	Warszawa	Poland	Wolski Zajazd	19980501000000	01-012		1
BOTTM     	6	70.579999999999998	19980423000000	11045	19980521000000	23 Tsawassen Blvd.	Tsawassen	Canada	Bottom-Dollar Markets	0	T2F 8M4	BC	2
WANDK     	8	71.640000000000001	19980423000000	11046	19980521000000	Adenauerallee 900	Stuttgart	Germany	Die Wandernde Kuh	19980424000000	70563		2
EASTC     	7	46.619999999999997	19980424000000	11047	19980522000000	35 King George	London	UK	Eastern Connection	19980501000000	WX3 6FW		3
BOTTM     	7	24.120000000000001	19980424000000	11048	19980522000000	23 Tsawassen Blvd.	Tsawassen	Canada	Bottom-Dollar Markets	19980430000000	T2F 8M4	BC	3
GOURL     	3	8.3399999999999999	19980424000000	11049	19980522000000	Av. Brasil, 442	Campinas	Brazil	Gourmet Lanchonetes	19980504000000	04876-786	SP	1
FOLKO     	8	59.409999999999997	19980427000000	11050	19980525000000	Akergatan 24	Bracke	Sweden	Folk och fa HB	19980505000000	S-844 67		2
LAMAI     	7	2.79	19980427000000	11051	19980525000000	1 rue Alsace-Lorraine	Toulouse	France	La maison d'Asie	0	31000		3
HANAR     	3	67.260000000000005	19980427000000	11052	19980525000000	Rua do Paco, 67	Rio de Janeiro	Brazil	Hanari Carnes	19980501000000	05454-876	RJ	1
PICCO     	2	53.049999999999997	19980427000000	11053	19980525000000	Geislweg 14	Salzburg	Austria	Piccolo und mehr	19980429000000	5020		2
CACTU     	8	0.33000000000000002	19980428000000	11054	19980526000000	Cerrito 333	Buenos Aires	Argentina	Cactus Comidas para llevar	0	1010		1
HILAA     	7	120.92	19980428000000	11055	19980526000000	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristobal	Venezuela	HILARION-Abastos	19980505000000	5022	Tachira	2
EASTC     	8	278.95999999999998	19980428000000	11056	19980512000000	35 King George	London	UK	Eastern Connection	19980501000000	WX3 6FW		2
NORTS     	3	4.1299999999999999	19980429000000	11057	19980527000000	South House\n300 Queensbridge	London	UK	North/South	19980501000000	SW7 1RZ		3
BLAUS     	9	31.140000000000001	19980429000000	11058	19980527000000	Forsterstr. 57	Mannheim	Germany	Blauer See Delikatessen	0	68306		3
RICAR     	2	85.799999999999997	19980429000000	11059	19980610000000	Av. Copacabana, 267	Rio de Janeiro	Brazil	Ricardo Adocicados	0	02389-890	RJ	2
FRANS     	2	10.98	19980430000000	11060	19980528000000	Via Monte Bianco 34	Torino	Italy	Franchi S.p.A.	19980504000000	10100		2
GREAL     	4	14.01	19980430000000	11061	19980611000000	2732 Baker Blvd.	Eugene	USA	Great Lakes Food Market	0	97403	OR	3
REGGC     	4	29.93	19980430000000	11062	19980528000000	Strada Provinciale 124	Reggio Emilia	Italy	Reggiani Caseifici	0	42100		2
HUNGO     	3	81.730000000000004	19980430000000	11063	19980528000000	8 Johnstown Road	Cork	Ireland	Hungry Owl All-Night Grocers	19980506000000		Co. Cork	2
SAVEA     	1	30.09	19980501000000	11064	19980529000000	187 Suffolk Ln.	Boise	USA	Save-a-lot Markets	19980504000000	83720	ID	1
LILAS     	8	12.91	19980501000000	11065	19980529000000	Carrera 52 con Ave. Bolivar #65-98 Llano Largo	Barquisimeto	Venezuela	LILA-Supermercado	0	3508	Lara	1
WHITC     	7	44.719999999999999	19980501000000	11066	19980529000000	1029 - 12th Ave. S.	Seattle	USA	White Clover Markets	19980504000000	98124	WA	2
DRACD     	1	7.9800000000000004	19980504000000	11067	19980518000000	Walserweg 21	Aachen	Germany	Drachenblut Delikatessen	19980506000000	52066		2
QUEEN     	8	81.75	19980504000000	11068	19980601000000	Alameda dos Canarios, 891	Sao Paulo	Brazil	Queen Cozinha	0	05487-020	SP	2
TORTU     	1	15.67	19980504000000	11069	19980601000000	Avda. Azteca 123	Mexico D.F.	Mexico	Tortuga Restaurante	19980506000000	05033		2
LEHMS     	2	136	19980505000000	11070	19980602000000	Magazinweg 7	Frankfurt a.M. 	Germany	Lehmanns Marktstand	0	60528		1
LILAS     	1	0.93000000000000005	19980505000000	11071	19980602000000	Carrera 52 con Ave. Bolivar #65-98 Llano Largo	Barquisimeto	Venezuela	LILA-Supermercado	0	3508	Lara	1
ERNSH     	4	258.63999999999999	19980505000000	11072	19980602000000	Kirchgasse 6	Graz	Austria	Ernst Handel	0	8010		2
PERIC     	2	24.949999999999999	19980505000000	11073	19980602000000	Calle Dr. Jorge Cash 321	Mexico D.F.	Mexico	Pericles Comidas clasicas	0	05033		2
SIMOB     	7	18.440000000000001	19980506000000	11074	19980603000000	Vinb?ltet 34	Kobenhavn	Denmark	Simons bistro	0	1734		2
RICSU     	8	6.1900000000000004	19980506000000	11075	19980603000000	Starenweg 5	Geneve	Switzerland	Richter Supermarkt	0	1204		2
BONAP     	4	38.280000000000001	19980506000000	11076	19980603000000	12, rue des Bouchers	Marseille	France	Bon app'	0	13008		2
RATTC     	1	8.5299999999999994	19980506000000	11077	19980603000000	2817 Milton Dr.	Albuquerque	USA	Rattlesnake Canyon Grocery	0	87110	NM	2
